id,category,cats,n_parcels,lat,lon,units,address,on_arterial,d_commercial,corridor_200,corridor_300,corridor_400
1647,condo,condo,1,41.895408,-87.775517,10,820 N AUSTIN BLVD 1E,1,203.7,1,1,1
1648,condo,condo,1,41.895544,-87.775545,10,824 N AUSTIN BLVD 1E,1,249.8,1,1,1
1649,condo,condo,1,41.895636,-87.804976,9,833 N HARLEM AVE 1C,1,442.4,1,1,1
1650,condo,condo,1,41.895679,-87.775525,10,828 N AUSTIN BLVD 1E,1,299.0,1,1,1
1651,condo,condo,1,41.896089,-87.804937,25,1135 SCHNEIDER AVE,0,604.3,0,0,0
1652,condo,condo,1,41.896495,-87.801011,2,611 FOREST AVE A,0,875.7,0,0,0
1653,condo,condo,1,41.897125,-87.775585,27,914 N AUSTIN BLVD A1,1,806.3,1,1,1
1654,condo,condo,1,41.898101,-87.804972,6,1001 N HARLEM AVE A,1,1072.7,1,1,1
1655,condo,condo,1,41.898277,-87.805091,6,1005 N HARLEM AVE A,1,1009.1,1,1,1
1656,condo,condo,1,41.898744,-87.775518,7,1010 N AUSTIN BLVD 1N,1,1393.1,1,1,1
1657,condo,condo,1,41.898825,-87.795143,1,719 N OAK PARK AVE 1A,1,2597.6,1,1,1
1658,condo,condo,1,41.899309,-87.805139,33,1037 N HARLEM AVE 1SA,1,634.5,1,1,1
1659,condo,condo,1,41.899434,-87.775513,7,1030 N AUSTIN BLVD,1,1643.2,1,1,1
1660,condo,condo,1,41.89996,-87.804954,39,1120 W THOMAS ST 101,1,396.1,1,1,1
1661,condo,condo,1,41.900041,-87.795177,1,803 N OAK PARK AVE 3,1,2681.6,1,1,1
1662,condo,condo,1,41.900139,-87.805041,26,1111 N HARLEM AVE 1A,1,331.3,1,1,1
1663,condo,condo,1,41.900269,-87.805052,24,1115 N HARLEM AVE 1A,1,284.2,1,1,1
1664,condo,condo,1,41.901904,-87.805216,9,1205 N HARLEM AVE 1,1,83.8,1,1,1
1665,condo,condo,1,41.90212,-87.805216,8,1209 N HARLEM AVE 1,1,135.6,1,1,1
1666,condo,condo,1,41.902219,-87.804989,2,1217 N HARLEM AVE 2,1,148.4,1,1,1
1667,condo,condo,1,41.903528,-87.805099,10,1301 N HARLEM AVE 1,1,625.7,1,1,1
1668,condo,condo,1,41.90393,-87.805133,18,1309 N HARLEM AVE 1C,1,772.3,1,1,1
1669,condo,condo,1,41.904513,-87.805211,17,1329 N HARLEM AVE 1,1,985.5,1,1,1
1670,condo,condo,1,41.904782,-87.805108,10,1339 N HARLEM AVE 1,1,1062.1,1,1,1
1671,condo,condo,1,41.904944,-87.805154,15,1341 N HARLEM AVE 1,1,1002.7,1,1,1
1672,condo,condo,1,41.906003,-87.775836,2,1402 N AUSTIN BLVD 1,1,1093.5,1,1,1
1673,townhome,townhome,1,41.90236103,-87.7755371,1,2 DIVISION ST,1,2420.5,1,1,1
1674,townhome,townhome,1,41.90231463,-87.77553579,1,4 DIVISION ST,1,2437.4,1,1,1
1675,townhome,townhome,1,41.90226438,-87.77553438,1,6 DIVISION ST,1,2455.6,1,1,1
1676,townhome,townhome,1,41.90218406,-87.77553212,1,8 DIVISION ST,1,2484.8,1,1,1
1677,townhome,townhome,1,41.90216887,-87.77564111,1,10 DIVISION ST,1,2488.0,1,1,1
1678,townhome,townhome,1,41.90211468,-87.77572824,1,12 DIVISION ST,1,2506.0,1,1,1
1679,townhome,townhome,1,41.90211368,-87.77579152,1,14 DIVISION ST,1,2505.3,1,1,1
1680,townhome,townhome,1,41.90211273,-87.77585186,1,16 DIVISION ST,1,2504.8,1,1,1
1681,townhome,townhome,1,41.90211174,-87.77591511,1,18 DIVISION ST,1,2504.3,1,1,1
1682,townhome,townhome,1,41.89525057,-87.77967284,1,514 N LOMBARD AVE,1,248.4,1,1,1
1683,townhome,townhome,3,41.90687205,-87.80535656,3,1447 N HARLEM AVE C,1,301.4,1,1,1
1684,townhome,townhome,3,41.90687141,-87.80516964,3,1445 N HARLEM AVE C,1,301.8,1,1,1
1685,townhome,townhome,3,41.90673265,-87.80534814,3,1441 N HARLEM AVE A,1,351.9,1,1,1
1686,townhome,townhome,3,41.9067357,-87.80515051,3,1443 N HARLEM AVE A,1,351.5,1,1,1
1687,townhome,townhome,3,41.90552472,-87.80531026,3,1407 N HARLEM AVE C,1,791.0,1,1,1
1688,townhome,townhome,3,41.90552918,-87.80510462,3,1405 N HARLEM AVE C,1,790.5,1,1,1
1689,townhome,townhome,3,41.90538822,-87.80530851,3,1401 N HARLEM AVE A,1,840.6,1,1,1
1690,townhome,townhome,3,41.90538832,-87.80510054,3,1403 N HARLEM AVE A,1,841.7,1,1,1
1691,townhome,townhome,3,41.90584277,-87.8053172,3,1417 N HARLEM AVE C,1,675.3,1,1,1
1692,townhome,townhome,3,41.9058464,-87.80512514,3,1413 N HARLEM AVE C,1,674.9,1,1,1
1693,townhome,townhome,3,41.90568909,-87.8053089,3,1409 N HARLEM AVE A,1,731.1,1,1,1
1694,townhome,townhome,3,41.90568996,-87.80511269,3,1411 N HARLEM AVE A,1,731.9,1,1,1
1695,townhome,townhome,3,41.90601786,-87.80531576,3,1419 N HARLEM AVE C,1,611.5,1,1,1
1696,townhome,townhome,3,41.9060227,-87.80512954,3,1421 N HARLEM AVE A,1,610.8,1,1,1
1697,townhome,townhome,3,41.90653253,-87.805345,3,1437 N HARLEM AVE A,1,424.6,1,1,1
1698,townhome,townhome,3,41.90653982,-87.8051475,3,1439 N HARLEM AVE A,1,422.6,1,1,1
1699,townhome,townhome,3,41.90631239,-87.80533725,3,1427 N HARLEM AVE A,1,504.5,1,1,1
1700,townhome,townhome,3,41.90631421,-87.80513947,3,1429 N HARLEM AVE A,1,504.7,1,1,1
1701,townhome,townhome,3,41.90613581,-87.80532436,3,1423 N HARLEM AVE A,1,568.7,1,1,1
1702,townhome,townhome,3,41.90615422,-87.80513183,3,1425 N HARLEM AVE A,1,562.9,1,1,1
1703,townhome,townhome,2,41.90221597,-87.80517874,2,1215 N HARLEM AVE A,1,161.1,1,1,1
1704,townhome,townhome,4,41.90221867,-87.80498899,4,1217 N HARLEM AVE C,1,148.3,1,1,1
1705,townhome,townhome,3,41.9023954,-87.80518756,3,1221 N HARLEM AVE A,1,222.9,1,1,1
1706,townhome,townhome,3,41.9023981,-87.80499781,3,1223 N HARLEM AVE A,1,213.5,1,1,1
1707,townhome,townhome,6,41.90062366,-87.80503589,6,1125 N HARLEM AVE A,1,155.2,1,1,1
1708,townhome,townhome,6,41.90048896,-87.80503461,6,1121 N HARLEM AVE A,1,204.0,1,1,1
1709,townhome,townhome,3,41.89845837,-87.80505681,3,1011 N HARLEM AVE A,1,942.9,1,1,1
1710,townhome,townhome,3,41.89845954,-87.80493495,3,1013 N HARLEM AVE A,1,942.3,1,1,1
1711,townhome,townhome,3,41.89827678,-87.80509097,3,1007 N HARLEM AVE A,1,1009.2,1,1,1
1712,townhome,townhome,3,41.89828114,-87.80490141,3,1009 N HARLEM AVE A,1,1007.4,1,1,1
1713,townhome,townhome,1,41.89943926,-87.80417821,1,741 N MARION ST,0,624.6,0,0,0
1714,townhome,townhome,1,41.89950109,-87.80414838,1,743 N MARION ST,0,606.5,0,0,0
1715,townhome,townhome,1,41.89661625,-87.80510687,1,1154 SCHNEIDER AVE,0,800.5,0,0,0
1716,townhome,townhome,1,41.89661584,-87.80501759,1,1150 SCHNEIDER AVE,0,797.3,0,0,0
1717,townhome,townhome,1,41.89661551,-87.8049453,1,1146 SCHNEIDER AVE,0,795.3,0,0,0
1718,townhome,townhome,1,41.89661521,-87.80488025,1,1142 SCHNEIDER AVE,0,793.9,0,0,0
1719,townhome,townhome,1,41.89662529,-87.80472357,1,1136 SCHNEIDER AVE,0,796.0,0,0,0
1720,townhome,townhome,1,41.89662495,-87.80464883,1,1132 SCHNEIDER AVE,0,795.9,0,0,0
1721,townhome,townhome,1,41.89662457,-87.80456686,1,1128 SCHNEIDER AVE,0,796.5,0,0,0
1722,townhome,townhome,1,41.89644156,-87.80508472,1,1152 SCHNEIDER AVE,0,736.7,0,0,0
1723,townhome,townhome,1,41.89644132,-87.80503168,1,1148 SCHNEIDER AVE,0,734.7,0,0,0
1724,townhome,townhome,1,41.89644093,-87.80494729,1,1144 SCHNEIDER AVE,0,732.0,0,0,0
1725,townhome,townhome,1,41.89644056,-87.80486532,1,1140 SCHNEIDER AVE,0,730.2,0,0,0
1726,townhome,townhome,1,41.89643455,-87.80471558,1,1134 SCHNEIDER AVE,0,726.6,0,0,0
1727,townhome,townhome,1,41.89643606,-87.80465288,1,1130 SCHNEIDER AVE,0,727.2,0,0,0
1728,townhome,townhome,1,41.89643567,-87.8045685,1,1126 SCHNEIDER AVE,0,727.8,0,0,0
1729,townhome,townhome,1,41.89514469,-87.80500659,1,825 N HARLEM AVE,1,270.5,1,1,1
1730,townhome,townhome,1,41.89509239,-87.80500702,1,823 N HARLEM AVE,1,252.5,1,1,1
1731,townhome,townhome,1,41.89504684,-87.80500739,1,821 N HARLEM AVE,1,237.0,1,1,1
1732,townhome,townhome,1,41.89499286,-87.80500784,1,819 N HARLEM AVE,1,218.8,1,1,1
1733,townhome,townhome,1,41.89493209,-87.80500156,1,817 N HARLEM AVE,1,197.9,1,1,1
1734,townhome,townhome,1,41.8948781,-87.80499974,1,815 N HARLEM AVE,1,180.0,1,1,1
1735,townhome,townhome,1,41.89481228,-87.80499351,1,813 N HARLEM AVE,1,158.2,1,1,1
1736,townhome,townhome,1,41.89314096,-87.80417152,1,1118 SUPERIOR ST,0,228.6,0,1,1
1737,townhome,townhome,1,41.89317901,-87.80425926,1,1120 SUPERIOR ST,0,201.2,0,1,1
1738,townhome,townhome,1,41.89313819,-87.80433798,1,1122 SUPERIOR ST,0,189.0,1,1,1
1739,townhome,townhome,1,41.89042703,-87.79999626,1,206 FOREST AVE,0,565.7,0,0,0
1740,townhome,townhome,1,41.89034564,-87.80000046,1,204 FOREST AVE,0,537.0,0,0,0
1741,townhome,townhome,1,41.89028525,-87.80000096,1,202 FOREST AVE,0,516.0,0,0,0
1742,townhome,townhome,1,41.89023235,-87.79999757,1,200 FOREST AVE,0,498.0,0,0,0
1743,townhome,townhome,3,41.89075731,-87.79647009,3,215 N GROVE AVE A,0,377.7,0,0,1
1744,townhome,townhome,4,41.89086772,-87.79644468,4,217 N GROVE AVE A,0,373.8,0,0,1
1745,townhome,townhome,1,41.89045921,-87.80252668,1,198 N MARION ST,0,537.4,0,0,0
1746,townhome,townhome,1,41.89040742,-87.80252511,1,196 N MARION ST,0,519.1,0,0,0
1747,townhome,townhome,1,41.89032733,-87.80252412,1,194 N MARION ST,0,490.7,0,0,0
1748,townhome,townhome,1,41.89027112,-87.80252242,1,192 N MARION ST,0,471.0,0,0,0
1749,townhome,townhome,1,41.89021772,-87.8025208,1,190 N MARION ST,0,452.3,0,0,0
1750,townhome,townhome,1,41.89016272,-87.80251914,1,188 N MARION ST,0,433.1,0,0,0
1751,townhome,townhome,1,41.89009889,-87.80250415,1,186 N MARION ST,0,411.9,0,0,0
1752,townhome,townhome,1,41.89003291,-87.80251005,1,184 N MARION ST,0,388.5,0,0,1
1753,townhome,townhome,1,41.88997831,-87.8025084,1,182 N MARION ST,0,369.7,0,0,1
1754,townhome,townhome,1,41.88992451,-87.80250677,1,180 N MARION ST,0,351.4,0,0,1
1755,townhome,townhome,1,41.88984538,-87.80250704,1,178 N MARION ST,0,324.4,0,0,1
1756,townhome,townhome,1,41.88979158,-87.80250542,1,176 N MARION ST,0,306.5,0,0,1
1757,townhome,townhome,1,41.88973697,-87.80250377,1,174 N MARION ST,0,288.4,0,1,1
1758,townhome,townhome,1,41.88969113,-87.80250136,1,172 N MARION ST,0,272.1,0,1,1
1759,townhome,townhome,1,41.88803812,-87.79739333,1,121 N KENILWORTH AVE,1,381.3,1,1,1
1760,townhome,townhome,1,41.88796326,-87.79738915,1,119 N KENILWORTH AVE,0,371.0,0,0,1
1761,townhome,townhome,1,41.88790266,-87.79737527,1,117 N KENILWORTH AVE,0,361.2,0,0,1
1762,townhome,townhome,1,41.88784207,-87.79738537,1,115 N KENILWORTH AVE,0,359.0,0,0,1
1763,townhome,townhome,1,41.89059341,-87.78516827,1,205 N RIDGELAND AVE,1,595.5,1,1,1
1764,townhome,townhome,1,41.89053735,-87.78516636,1,203 N RIDGELAND AVE,1,575.2,1,1,1
1765,townhome,townhome,1,41.88835571,-87.79127363,1,139 LAKE TER,1,199.7,1,1,1
1766,townhome,townhome,1,41.8883555,-87.79122776,1,141 FRANCISCO TER,1,189.9,1,1,1
1767,townhome,townhome,1,41.88829177,-87.79129246,1,137 FRANCISCO TER,0,190.8,1,1,1
1768,townhome,townhome,1,41.88822103,-87.79129006,1,135 FRANCISCO TER,0,178.3,1,1,1
1769,townhome,townhome,1,41.88817756,-87.79128413,1,133 FRANCISCO TER,0,170.9,1,1,1
1770,townhome,townhome,1,41.88811134,-87.79127869,1,131 FRANCISCO TER,0,163.1,1,1,1
1771,townhome,townhome,1,41.88805884,-87.79127914,1,129 FRANCISCO TER,0,149.8,1,1,1
1772,townhome,townhome,1,41.88799718,-87.79127966,1,127 FRANCISCO TER,0,128.9,1,1,1
1773,townhome,townhome,1,41.88799442,-87.79117564,1,125 FRANCISCO TER,1,132.2,1,1,1
1774,townhome,townhome,1,41.88835511,-87.79114501,1,140 FRANCISCO TER,1,173.2,1,1,1
1775,townhome,townhome,1,41.88835463,-87.79104427,1,138 LAKE TER,0,154.7,1,1,1
1776,townhome,townhome,1,41.88828124,-87.79103362,1,136 LAKE TER,1,132.8,1,1,1
1777,townhome,townhome,1,41.8882152,-87.79103616,1,134 LAKE TER,1,117.5,1,1,1
1778,townhome,townhome,1,41.88817329,-87.79103609,1,132 FRANCISCO TER,1,109.0,1,1,1
1779,townhome,townhome,1,41.88812327,-87.79103476,1,130 FRANCISCO TER,1,100.7,1,1,1
1780,townhome,townhome,1,41.8880667,-87.79102512,1,128 FRANCISCO TER,1,92.5,1,1,1
1781,townhome,townhome,1,41.88800967,-87.7910256,1,126 LAKE TER,1,91.3,1,1,1
1782,townhome,townhome,1,41.88837224,-87.79043548,1,140 PERCY JULIAN SQ,1,144.9,1,1,1
1783,townhome,townhome,1,41.88833807,-87.79043576,1,138 PERCY JULIAN SQ,1,134.0,1,1,1
1784,townhome,townhome,1,41.88829079,-87.7904296,1,136 PERCY JULIAN SQ,1,120.6,1,1,1
1785,townhome,townhome,1,41.88824838,-87.79043165,1,134 PERCY JULIAN SQ,1,108.0,1,1,1
1786,townhome,townhome,1,41.88821309,-87.79043823,1,132 PERCY JULIAN SQ,1,97.3,1,1,1
1787,townhome,townhome,1,41.88817356,-87.79043716,1,130 PERCY JULIAN SQ,1,87.8,1,1,1
1788,townhome,townhome,1,41.88836184,-87.79015103,1,141 WRIGHT LN,1,191.3,1,1,1
1789,townhome,townhome,1,41.88833434,-87.79014826,1,139 WRIGHT LN,1,185.5,1,1,1
1790,townhome,townhome,1,41.88828637,-87.79014867,1,137 WRIGHT LN,1,175.3,1,1,1
1791,townhome,townhome,1,41.88822707,-87.79014917,1,135 WRIGHT LN,0,164.3,1,1,1
1792,townhome,townhome,1,41.88819279,-87.79014946,1,133 WRIGHT LN,0,158.9,1,1,1
1793,townhome,townhome,1,41.88815624,-87.79014977,1,131 WRIGHT LN,0,154.1,1,1,1
1794,townhome,townhome,1,41.88812196,-87.79015006,1,129 WRIGHT LN,0,150.6,1,1,1
1795,townhome,townhome,1,41.88808316,-87.79015039,1,127 WRIGHT LN,1,147.7,1,1,1
1796,townhome,townhome,1,41.88805577,-87.79015062,1,125 WRIGHT LN,1,146.4,1,1,1
1797,townhome,townhome,1,41.8880078,-87.79015103,1,123 WRIGHT LN,1,145.9,1,1,1
1798,townhome,townhome,1,41.88796212,-87.79015741,1,121 WRIGHT LN,1,145.7,1,1,1
1799,townhome,townhome,1,41.88835238,-87.78986095,1,140 WRIGHT LN,0,254.6,0,1,1
1800,townhome,townhome,1,41.88830667,-87.78986134,1,138 WRIGHT LN,0,247.1,0,1,1
1801,townhome,townhome,1,41.88828155,-87.78986155,1,136 WRIGHT LN,0,243.4,0,1,1
1802,townhome,townhome,1,41.88822905,-87.789862,1,134 WRIGHT LN,0,236.5,0,1,1
1803,townhome,townhome,1,41.88819473,-87.7898533,1,132 WRIGHT LN,0,235.1,0,1,1
1804,townhome,townhome,1,41.88814676,-87.7898537,1,130 WRIGHT LN,0,230.9,0,1,1
1805,townhome,townhome,1,41.88810795,-87.78985403,1,128 WRIGHT LN,0,228.5,0,1,1
1806,townhome,townhome,1,41.88806234,-87.78985442,1,126 WRIGHT LN,0,226.7,0,1,1
1807,townhome,townhome,1,41.88802116,-87.78985477,1,124 WRIGHT LN,0,226.1,0,1,1
1808,townhome,townhome,1,41.88796637,-87.78984893,1,122 WRIGHT LN,0,228.6,0,1,1
1809,townhome,townhome,1,41.88751306,-87.7898524,1,100 WRIGHT LN,0,292.7,0,1,1
1810,townhome,townhome,1,41.88755653,-87.78985803,1,102 WRIGHT LN,0,281.8,0,1,1
1811,townhome,townhome,1,41.88759309,-87.78986072,1,104 WRIGHT LN,0,273.4,0,1,1
1812,townhome,townhome,1,41.88763869,-87.78986033,1,106 WRIGHT LN,0,264.4,0,1,1
1813,townhome,townhome,1,41.88768215,-87.78986296,1,108 WRIGHT LN,0,255.7,0,1,1
1814,townhome,townhome,1,41.8877324,-87.78986583,1,110 WRIGHT LN,0,246.7,0,1,1
1815,townhome,townhome,1,41.88777579,-87.78987446,1,112 WRIGHT LN,0,238.2,0,1,1
1816,townhome,townhome,1,41.8878009,-87.78987425,1,114 WRIGHT LN,0,235.0,0,1,1
1817,townhome,townhome,1,41.88784661,-87.78987386,1,116 WRIGHT LN,0,229.9,0,1,1
1818,townhome,townhome,1,41.8875098,-87.79012137,1,101 WRIGHT LN,0,241.7,0,1,1
1819,townhome,townhome,1,41.88754866,-87.79013033,1,103 WRIGHT LN,0,229.3,0,1,1
1820,townhome,townhome,1,41.88760116,-87.79012989,1,105 WRIGHT LN,0,215.4,0,1,1
1821,townhome,townhome,1,41.88764692,-87.79014179,1,107 WRIGHT LN,0,201.5,0,1,1
1822,townhome,townhome,1,41.88768573,-87.79014147,1,109 WRIGHT LN,0,192.3,1,1,1
1823,townhome,townhome,1,41.88773824,-87.79014102,1,111 WRIGHT LN,0,180.9,1,1,1
1824,townhome,townhome,1,41.88778168,-87.79014065,1,113 WRIGHT LN,0,172.4,1,1,1
1825,townhome,townhome,1,41.88782502,-87.79014029,1,115 WRIGHT LN,0,165.1,1,1,1
1826,townhome,townhome,1,41.88784514,-87.79099941,1,115 BISHOP QUARTER LN,1,105.9,1,1,1
1827,townhome,townhome,1,41.88779253,-87.79099985,1,113 BISHOP QUARTER LN,1,118.5,1,1,1
1828,townhome,townhome,1,41.88774693,-87.79100024,1,111 BISHOP QUARTER LN,1,129.1,1,1,1
1829,townhome,townhome,1,41.88769431,-87.79099769,1,109 BISHOP QUARTER LN,1,127.2,1,1,1
1830,townhome,townhome,1,41.88763261,-87.79098921,1,107 BISHOP QUARTER LN,0,129.9,1,1,1
1831,townhome,townhome,1,41.88759153,-87.79098956,1,105 BISHOP QUARTER LN,0,132.3,1,1,1
1832,townhome,townhome,1,41.887539,-87.79098371,1,103 BISHOP QUARTER LN,0,139.3,1,1,1
1833,townhome,townhome,1,41.88748187,-87.79098419,1,101 BISHOP QUARTER LN,0,147.6,1,1,1
1834,townhome,townhome,1,41.88749118,-87.79053768,1,100 BISHOP QUARTER LN,0,197.4,1,1,1
1835,townhome,townhome,1,41.88754151,-87.79055554,1,102 BISHOP QUARTER LN,0,178.5,1,1,1
1836,townhome,townhome,1,41.88760314,-87.79054902,1,104 BISHOP QUARTER LN,0,157.0,1,1,1
1837,townhome,townhome,1,41.88764885,-87.79054864,1,106 BISHOP QUARTER LN,1,141.0,1,1,1
1838,townhome,townhome,1,41.88770363,-87.79055117,1,108 BISHOP QUARTER LN,1,121.7,1,1,1
1839,townhome,townhome,1,41.88774935,-87.79055378,1,110 BISHOP QUARTER LN,1,105.7,1,1,1
1840,townhome,townhome,1,41.88779959,-87.79055336,1,112 BISHOP QUARTER LN,1,88.8,1,1,1
1841,townhome,townhome,1,41.88784756,-87.79055295,1,114 BISHOP QUARTER LN,1,73.4,1,1,1
1842,townhome,townhome,10,41.88637349,-87.80037222,10,111 S HOME AVE 1,1,222.4,1,1,1
1843,townhome,townhome,1,41.88642545,-87.80065965,1,111 HOME AVE 8,1,142.7,1,1,1
1844,townhome,townhome,1,41.88664563,-87.8002939,1,101 HOME AVE,1,249.9,1,1,1
1845,townhome,townhome,1,41.88661978,-87.8003009,1,103 HOME AVE,1,245.8,1,1,1
1846,townhome,townhome,1,41.88653869,-87.80032263,1,105 HOME AVE,1,234.9,1,1,1
1847,townhome,townhome,1,41.8865128,-87.80032013,1,107 HOME AVE,1,234.7,1,1,1
1848,townhome,townhome,1,41.88645797,-87.80031515,1,109 HOME AVE,1,235.4,1,1,1
1849,townhome,townhome,1,41.88628941,-87.80029618,1,115 HOME AVE,1,248.9,1,1,1
1850,townhome,townhome,1,41.88670024,-87.79981469,1,100 HOME AVE,1,380.7,1,1,1
1851,townhome,townhome,1,41.88664216,-87.79981518,1,102 HOME AVE,1,376.4,1,1,1
1852,townhome,townhome,1,41.88651889,-87.79984537,1,106 HOME AVE,1,363.2,1,1,1
1853,townhome,townhome,1,41.88645113,-87.79984593,1,108 HOME AVE,1,362.6,1,1,1
1854,townhome,townhome,5,41.88661724,-87.79761597,5,907 SOUTH BLVD 1,1,280.5,1,1,1
1855,townhome,townhome,3,41.88455591,-87.80432312,3,221 S MAPLE AVE A,0,435.5,0,0,0
1856,townhome,townhome,3,41.88455751,-87.8045159,3,223 S MAPLE AVE A,0,462.2,0,0,0
1857,townhome,townhome,3,41.88444417,-87.80431865,3,225 S MAPLE AVE A,0,471.0,0,0,0
1858,townhome,townhome,3,41.88443501,-87.80451646,3,227 S MAPLE AVE A,0,499.8,0,0,0
1859,townhome,townhome,3,41.88428451,-87.80450267,3,231 S MAPLE AVE C,0,545.5,0,0,0
1860,townhome,townhome,3,41.88428848,-87.80431311,3,229 S MAPLE AVE C,0,521.9,0,0,0
1861,townhome,townhome,6,41.88385141,-87.8044178,6,243 S MAPLE AVE,0,680.3,0,0,0
1862,townhome,townhome,6,41.88428984,-87.80360839,6,228 S MAPLE AVE A,0,435.8,0,0,0
1863,townhome,townhome,6,41.88445222,-87.80361788,6,226 S MAPLE AVE B,0,386.6,0,0,1
1864,townhome,townhome,12,41.8841821,-87.80308128,12,235 S MARION ST A,0,420.6,0,0,0
1865,townhome,townhome,1,41.88534603,-87.79834077,1,200 CLINTON AVE,0,689.2,0,0,0
1866,townhome,townhome,1,41.88523153,-87.79834656,1,204 CLINTON AVE,0,721.0,0,0,0
1867,townhome,townhome,1,41.88517967,-87.79834014,1,206 CLINTON AVE,0,734.2,0,0,0
1868,townhome,townhome,1,41.88513197,-87.79832938,1,208 CLINTON AVE,0,745.7,0,0,0
1869,townhome,townhome,1,41.88350792,-87.79739761,1,249 S KENILWORTH AVE,0,1189.3,0,0,0
1870,townhome,townhome,1,41.88257469,-87.80425733,1,317 S MAPLE AVE,0,743.4,0,0,0
1871,townhome,townhome,1,41.88250558,-87.8042369,1,319 S MAPLE AVE,0,718.3,0,0,0
1872,townhome,townhome,6,41.88247376,-87.80361727,6,320 S MAPLE AVE A,0,730.5,0,0,0
1873,townhome,townhome,1,41.88219566,-87.8009225,1,331 CHESTNUT LN,0,965.5,0,0,0
1874,townhome,townhome,1,41.88224977,-87.80092924,1,329 CHESTNUT LN,0,982.5,0,0,0
1875,townhome,townhome,1,41.88230804,-87.80092848,1,327 CHESTNUT LN,0,1001.7,0,0,0
1876,townhome,townhome,1,41.88237951,-87.80092614,1,325 CHESTNUT LN,0,1025.6,0,0,0
1877,townhome,townhome,1,41.88244542,-87.8009309,1,323 CHESTNUT LN,0,1047.0,0,0,0
1878,townhome,townhome,1,41.88250865,-87.80093259,1,321 CHESTNUT LN,0,1056.0,0,0,0
1879,townhome,townhome,1,41.88256609,-87.80093461,1,319 CHESTNUT LN,0,1036.4,0,0,0
1880,townhome,townhome,1,41.88257468,-87.80106653,1,1021 WALNUT WAY,0,1020.6,0,0,0
1881,townhome,townhome,1,41.88256958,-87.80114999,1,1023 WALNUT WAY,0,1014.8,0,0,0
1882,townhome,townhome,1,41.88257,-87.80123734,1,1025 WALNUT WAY,0,1007.3,0,0,0
1883,townhome,townhome,1,41.88256893,-87.80131469,1,1027 WALNUT WAY,0,1001.5,0,0,0
1884,townhome,townhome,1,41.8825625,-87.80148442,1,318 PENNSYLVANIA WAY,0,991.7,0,0,0
1885,townhome,townhome,1,41.88249918,-87.80148037,1,320 PENNSYLVANIA WAY,0,1014.3,0,0,0
1886,townhome,townhome,1,41.88243533,-87.80147707,1,322 PENNSYLVANIA WAY,0,993.0,0,0,0
1887,townhome,townhome,1,41.88237256,-87.80147551,1,324 PENNSYLVANIA WAY,0,971.2,0,0,0
1888,townhome,townhome,1,41.88230929,-87.80147487,1,326 PENNSYLVANIA WAY,0,949.2,0,0,0
1889,townhome,townhome,1,41.88225215,-87.80147197,1,328 PENNSYLVANIA WAY,0,929.6,0,0,0
1890,townhome,townhome,1,41.88218931,-87.80147638,1,330 PENNSYLVANIA WAY,0,907.4,0,0,0
1891,townhome,townhome,1,41.88216542,-87.80130494,1,1026 CEDAR CT,0,914.3,0,0,0
1892,townhome,townhome,1,41.88216564,-87.80122083,1,1024 CEDAR CT,0,922.7,0,0,0
1893,townhome,townhome,1,41.88217336,-87.80113376,1,1022 CEDAR CT,0,934.3,0,0,0
1894,townhome,townhome,1,41.88217669,-87.80105324,1,1020 CEDAR CT,0,944.2,0,0,0
1895,townhome,townhome,1,41.88214011,-87.79594536,1,331 S GROVE AVE,0,806.8,0,0,0
1896,townhome,townhome,1,41.88218484,-87.79595176,1,329 S GROVE AVE,0,822.6,0,0,0
1897,townhome,townhome,5,41.88087902,-87.80261074,5,413 WISCONSIN AVE,0,389.4,0,0,1
1898,townhome,townhome,7,41.88107256,-87.80279709,7,407 WISCONSIN AVE A,0,452.9,0,0,0
1899,townhome,townhome,1,41.88005742,-87.80210326,1,1046 SUSAN COLLIN LN,1,137.2,1,1,1
1900,townhome,townhome,1,41.88007245,-87.80202503,1,1044 SUSAN COLLIN LN,0,157.2,1,1,1
1901,townhome,townhome,1,41.88007106,-87.801962,1,1042 SUSAN COLLIN LN,0,170.8,1,1,1
1902,townhome,townhome,1,41.88008146,-87.80189177,1,1040 SUSAN COLLIN LN,0,189.0,1,1,1
1903,townhome,townhome,1,41.88007754,-87.80181788,1,1038 SUSAN COLLIN LN,1,205.7,1,1,1
1904,townhome,townhome,1,41.88007721,-87.8017452,1,1036 SUSAN COLLIN LN,1,223.2,1,1,1
1905,townhome,townhome,1,41.88007683,-87.80166397,1,1034 SUSAN COLLIN LN,1,243.2,1,1,1
1906,townhome,townhome,1,41.87983638,-87.80139896,1,1030 MADISON ST,1,237.6,1,1,1
1907,townhome,townhome,1,41.879836,-87.80131659,1,1028 MADISON ST,1,225.0,1,1,1
1908,townhome,townhome,1,41.87983569,-87.80124939,1,1026 MADISON ST,1,215.9,1,1,1
1909,townhome,townhome,1,41.87983534,-87.80117352,1,1024 MADISON ST,1,198.6,1,1,1
1910,townhome,townhome,1,41.88006145,-87.80140487,1,1032 ALEXANDER LN,1,298.6,1,1,1
1911,townhome,townhome,1,41.88006109,-87.80132683,1,1030 ALEXANDER LN,1,282.8,1,1,1
1912,townhome,townhome,1,41.88006567,-87.80126827,1,1028 ALEXANDER LN,1,272.7,1,1,1
